# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
    1009.312        0.000       48.633       57.914
    1009.812        2.000       48.633       57.914
    1010.313        0.000       48.633       57.914
    1010.814        2.000       48.633       57.914
    1011.315        0.000       48.633       57.914
    1011.816        2.000       48.633       57.914
    1012.317        0.000       48.633       57.914
    1012.818        0.000       48.633       57.914
    1013.319        2.000       48.633       57.914
    1013.820        0.000       48.633       57.914
    1014.321        2.000       48.633       57.914
    1014.822        0.000       48.633       57.914
    1015.323        2.000       48.633       57.914
    1015.824        0.000       48.633       57.914
    1016.325        2.000       48.633       57.914
    1016.826        0.000       48.633       57.914
    1017.326        2.000       48.633       57.914
    1017.827        0.000       48.633       57.914
    1018.328        2.000       48.633       57.914
    1018.829        2.000       48.633       57.914
    1019.330        0.000       48.633       57.914
    1019.831        2.000       48.633       57.914
    1020.332        0.000       48.633       57.914
    1020.833        2.000       48.633       57.914
    1021.334        0.000       48.633       57.914
    1021.834        0.000       48.633       57.914
    1022.335        2.000       48.633       57.914
    1022.836        0.000       48.633       57.914
    1023.337        2.000       48.633       57.914
    1023.838        0.000       48.633       57.914
    1024.339        2.000       48.633       57.914
    1024.840        0.000       48.633       57.914
    1025.340        2.000       48.633       57.914
    1025.841        0.000       48.633       57.914
    1026.342        0.000       48.633       57.914
    1026.843        2.000       48.633       57.914
    1027.344        0.000       48.633       57.914
    1027.845        4.000       48.633       57.914
    1028.346        0.000       48.633       57.914
    1028.847        0.000       48.633       57.914
    1029.348        2.000       48.633       57.914
    1029.849        0.000       48.633       57.914
    1030.350        2.000       48.633       57.914
    1030.851        0.000       48.633       57.914
    1031.352        0.000       48.633       57.914
    1031.852        2.000       48.633       57.914
